Frame#,Time,Neck,,,RShoulder,,,RElbow,,,RWrist,,,LShoulder,,,LElbow,,,LWrist,,,midHip,,,RHip,,,RKnee,,,RAnkle,,,LHip,,,LKnee,,,LAnkle,,,LBigToe,,,LSmallToe,,,LHeel,,,RBigToe,,,RSmallToe,,,RHeel,,,r.ASIS_study,,,L.ASIS_study,,,r.PSIS_study,,,L.PSIS_study,,,r_knee_study,,,r_mknee_study,,,r_ankle_study,,,r_mankle_study,,,r_toe_study,,,r_5meta_study,,,r_calc_study,,,L_knee_study,,,L_mknee_study,,,L_ankle_study,,,L_mankle_study,,,L_toe_study,,,L_calc_study,,,L_5meta_study,,,r_shoulder_study,,,L_shoulder_study,,,C7_study,,,r_thigh1_study,,,r_thigh2_study,,,r_thigh3_study,,,L_thigh1_study,,,L_thigh2_study,,,L_thigh3_study,,,r_sh1_study,,,r_sh2_study,,,r_sh3_study,,,L_sh1_study,,,L_sh2_study,,,L_sh3_study,,,RHJC_study,,,LHJC_study,,,r_lelbow_study,,,r_melbow_study,,,r_lwrist_study,,,r_mwrist_study,,,L_lelbow_study,,,L_melbow_study,,,L_lwrist_study,,,L_mwrist_study,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53,X54,Y54,Z54,X55,Y55,Z55,X56,Y56,Z56,X57,Y57,Z57,X58,Y58,Z58,X59,Y59,Z59,X60,Y60,Z60,X61,Y61,Z61,X62,Y62,Z62,X63,Y63,Z63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,4.2666667,0.36759,1.3903486,0.35167,0.39539,1.3931686,0.53198,0.33712,1.1880886,0.68671,0.33804,0.9751486,0.6075,0.3644,1.3840286,0.16022,0.28062,1.1762386,0.01956,0.34472,0.9772286,0.09002,0.38699,0.9086686,0.35393,0.40189,0.9127986,0.46626,0.35582,0.5077586,0.51201,0.35232,0.1291886,0.5605,0.38212,0.9051486,0.23712,0.34502,0.5000586,0.23309,0.3428,0.1220186,0.21571,0.47242,0.0749886,0.1407,0.46625,0.0768486,0.14301,0.3056,0.0809986,0.23546,0.50528,0.0881286,0.60802,0.50128,0.0894586,0.60659,0.32391,0.0969186,0.55679,0.4759141,0.976692,0.5270523,0.4431018,0.9720209,0.1782908,0.2359974,0.9903468,0.4407246,0.2239203,0.9879229,0.3041348,0.3511688,0.5194364,0.5797616,0.3663817,0.5126359,0.45463,0.3404045,0.1371516,0.5999189,0.3754682,0.134786,0.5192523,0.4852843,0.1037488,0.5940194,0.430983,0.1053686,0.6374685,0.2866161,0.1109062,0.5420015,0.3144476,0.5059572,0.1735928,0.3720593,0.5096237,0.3029746,0.3106312,0.1241609,0.1819226,0.3743412,0.1294978,0.257193,0.4631281,0.0885968,0.1603258,0.276402,0.1029528,0.255152,0.3980323,0.0862014,0.1258428,0.3931091,1.4494239,0.5342626,0.3536305,1.4479383,0.164492,0.2715484,1.465864,0.3630337,0.4441119,0.7563097,0.5773494,0.401673,0.6640991,0.6018132,0.3201659,0.7648102,0.5905801,0.4015821,0.7467986,0.1243493,0.3542295,0.65235,0.1199813,0.2622819,0.7494416,0.1388053,0.34191,0.4117512,0.5932017,0.3695322,0.2981728,0.6149395,0.3008339,0.3039988,0.6047782,0.3085122,0.3954774,0.1707932,0.3346437,0.2807868,0.1429177,0.2621082,0.28835,0.1782268,0.3558111,0.8847012,0.4606584,0.3358622,0.8817309,0.2499473,0.3516755,1.1710562,0.7212194,0.2775523,1.1739952,0.6997135,0.3537751,0.9796661,0.5721312,0.3205196,0.9466216,0.6260995,0.295653,1.1733003,-0.0276509,0.2287198,1.1649958,0.0074321,0.3568126,1.0014559,0.135175,0.3351144,0.9511322,0.0863476
258,4.2833333,0.3703,1.3898586,0.35204,0.3967,1.3922186,0.53264,0.33292,1.1824486,0.68685,0.33787,0.9688786,0.60767,0.36843,1.3838886,0.16037,0.28533,1.1776586,0.02136,0.34737,0.9774786,0.09098,0.38707,0.9062786,0.35375,0.40181,0.9105786,0.46637,0.3583,0.5098986,0.51265,0.35225,0.1308186,0.55988,0.38228,0.9025386,0.23667,0.34398,0.4990786,0.23259,0.34319,0.1222886,0.21554,0.47255,0.0761986,0.14038,0.46635,0.0782586,0.1427,0.30531,0.0809886,0.23423,0.50322,0.0876786,0.60827,0.49907,0.0891186,0.60682,0.32504,0.0989586,0.55626,0.4757917,0.9742096,0.5271101,0.4435602,0.9697352,0.1780846,0.23606,0.9881383,0.44043,0.2242144,0.9857916,0.303735,0.3514667,0.5168622,0.5798018,0.3667558,0.5100835,0.4545819,0.3406113,0.1346382,0.5998614,0.3757556,0.1322949,0.5191781,0.4857608,0.1012357,0.5940743,0.4314012,0.1029727,0.6375128,0.2867366,0.1084405,0.5418228,0.3148252,0.5036454,0.173167,0.3723222,0.5072316,0.3027038,0.3104967,0.1217444,0.181715,0.3741102,0.1269862,0.2571069,0.4630003,0.0860408,0.1603439,0.2760726,0.1005438,0.254937,0.3979256,0.0837807,0.1257874,0.393895,1.4467639,0.5345235,0.3550832,1.4457541,0.1645095,0.2727388,1.4637073,0.3630348,0.4442476,0.753877,0.5773001,0.4018504,0.6616063,0.6018135,0.3200787,0.7622949,0.5905616,0.4020329,0.7444995,0.124063,0.3546636,0.6500622,0.1196099,0.2626143,0.7471801,0.1383204,0.3421708,0.4091701,0.5932403,0.3697891,0.2956021,0.6149766,0.3010278,0.301457,0.604747,0.3087907,0.393112,0.1704317,0.3348159,0.2783264,0.1426418,0.2621859,0.2860593,0.177868,0.3556805,0.8822626,0.4605014,0.336084,0.8794084,0.2496287,0.3522743,1.1679696,0.720792,0.2781796,1.1709867,0.6992045,0.3543299,0.9764448,0.5719093,0.3207159,0.9435013,0.6257653,0.2969329,1.1707348,-0.027757,0.2300312,1.1624187,0.0074724,0.3584952,0.9986602,0.1347007,0.3364347,0.9483853,0.0858297
259,4.3,0.37113,1.3898686,0.35269,0.39802,1.3916286,0.5329,0.33271,1.1779786,0.68697,0.33649,0.9620186,0.60664,0.3687,1.3844786,0.16142,0.28651,1.1794286,0.02091,0.34675,0.9784486,0.09249,0.38762,0.9067086,0.35383,0.40291,0.9107586,0.46656,0.35888,0.5088686,0.5125,0.35152,0.1300686,0.56032,0.38238,0.9029186,0.23662,0.34273,0.4991486,0.23247,0.34354,0.1222986,0.21547,0.47261,0.0760686,0.14036,0.46634,0.0781086,0.14275,0.30591,0.0812886,0.23464,0.50448,0.0881186,0.60728,0.50039,0.0894886,0.60586,0.32464,0.0983886,0.55667,0.4762057,0.9745168,0.5272529,0.4443437,0.9702004,0.1782342,0.2366726,0.9887238,0.4404482,0.2249718,0.9864432,0.3037572,0.3522062,0.5172615,0.579725,0.3675423,0.5104259,0.4545437,0.3411636,0.1350835,0.599852,0.3763215,0.1327144,0.519184,0.4867336,0.1015944,0.5940432,0.4322604,0.1033541,0.6375056,0.2871576,0.1088979,0.5418494,0.3154537,0.5041302,0.1731981,0.3728175,0.5076602,0.3026047,0.3107429,0.1223634,0.1817978,0.3742522,0.1275352,0.2571326,0.4632919,0.0864621,0.160576,0.2762229,0.1012042,0.2548925,0.3982497,0.0842557,0.1260356,0.3952764,1.4466691,0.5348056,0.3568016,1.4460076,0.1646568,0.274303,1.4640831,0.3631611,0.4448242,0.7544241,0.5773539,0.4024755,0.6621049,0.6018082,0.3205633,0.762716,0.5905198,0.4026916,0.7450687,0.1242131,0.3553306,0.650604,0.1197386,0.2633687,0.7477093,0.138446,0.3428758,0.4095752,0.5931828,0.3704288,0.2960478,0.6149379,0.3016716,0.3018759,0.604712,0.309322,0.3936033,0.1704726,0.3352264,0.2788284,0.1427427,0.2626367,0.2866676,0.1779148,0.3561043,0.882677,0.4605473,0.3367316,0.8799176,0.2496783,0.3529666,1.167007,0.7202649,0.2789517,1.1701455,0.6985542,0.355104,0.9751559,0.5718448,0.3210298,0.9424071,0.6255296,0.2986262,1.1709545,-0.0275264,0.2317212,1.1627929,0.0078007,0.360066,0.9986789,0.1347848,0.3376254,0.9484428,0.0858637
260,4.3166667,0.37168,1.3911186,0.35415,0.39972,1.3923086,0.53352,0.33372,1.1788786,0.68709,0.332,0.9630386,0.60575,0.36799,1.3864086,0.1637,0.29005,1.1815386,0.01929,0.34834,0.9780286,0.09085,0.39115,0.9074486,0.35247,0.40674,0.9105986,0.46544,0.35925,0.5090586,0.51245,0.35201,0.1288886,0.56051,0.38557,0.9046486,0.23497,0.34208,0.4995186,0.23433,0.34359,0.1192486,0.21691,0.47365,0.0763886,0.13915,0.46733,0.0783486,0.14162,0.30676,0.0781686,0.23496,0.50348,0.0892086,0.60694,0.49959,0.0903486,0.60549,0.32556,0.0989186,0.55507,0.479691,0.9751281,0.5259952,0.4479399,0.9710236,0.1767805,0.2402234,0.989518,0.4392313,0.2285654,0.9873248,0.3024638,0.355403,0.5179799,0.5786552,0.3707616,0.5111257,0.4535186,0.3437462,0.1355819,0.5987419,0.3789044,0.1331844,0.5180987,0.4895017,0.1018952,0.5929766,0.4349677,0.10379,0.6363909,0.2895921,0.109492,0.5408096,0.3182959,0.5046871,0.171908,0.3756551,0.5082731,0.3012549,0.3133194,0.1229315,0.1806545,0.3768378,0.1280975,0.2559524,0.4660873,0.0871417,0.1594752,0.2787223,0.1017065,0.2537794,0.4009845,0.0848652,0.1249885,0.3992201,1.4470523,0.5340886,0.3609983,1.4468375,0.1637765,0.2783912,1.464828,0.3624071,0.4481983,0.7550865,0.5761032,0.4057648,0.6627986,0.6006128,0.323945,0.7634317,0.5892643,0.4059762,0.7455261,0.1228306,0.3584321,0.6510913,0.1184061,0.2666852,0.7484597,0.1371215,0.3459277,0.4101845,0.5920907,0.3732913,0.2965419,0.613777,0.3045472,0.3025452,0.6036401,0.312096,0.3941593,0.1691953,0.3379339,0.2793072,0.1415003,0.2653295,0.2872842,0.1767343,0.3595991,0.8833694,0.4592489,0.3402906,0.8807381,0.2482633,0.3556557,1.1663726,0.7185781,0.28175,1.1697458,0.6968452,0.3571904,0.9741012,0.5706942,0.3226729,0.9417121,0.6242075,0.3030485,1.1716806,-0.0286248,0.2359546,1.1636505,0.0066569,0.3638164,0.998961,0.1334978,0.3412798,0.948784,0.0845242
261,4.3333333,0.37193,1.3913986,0.35383,0.40033,1.3926486,0.533,0.33487,1.1810686,0.68746,0.32801,0.9665686,0.60532,0.36787,1.3866786,0.16358,0.29075,1.1816286,0.02077,0.35039,0.9784386,0.09126,0.39206,0.9067586,0.35252,0.40798,0.9103086,0.46553,0.35965,0.5085886,0.51286,0.35211,0.1286586,0.56065,0.38605,0.9038386,0.23496,0.34205,0.4983486,0.23416,0.34387,0.1197386,0.21744,0.47292,0.0765986,0.13928,0.46665,0.0785586,0.1418,0.30812,0.0790586,0.23579,0.50366,0.0893886,0.60744,0.49977,0.0905986,0.60597,0.3256,0.0986886,0.55445,0.4804966,0.9743317,0.5260557,0.4488745,0.9704222,0.1768181,0.2412073,0.9888698,0.4393522,0.2296003,0.986753,0.3025737,0.3559729,0.5172285,0.5790055,0.3713783,0.510362,0.4539394,0.3436124,0.1348859,0.5990055,0.3787957,0.1324505,0.5184213,0.4894611,0.1011548,0.5934285,0.4348708,0.1030565,0.6367722,0.2893816,0.1088468,0.5410542,0.3183731,0.5039055,0.1722023,0.3757827,0.5075036,0.3014858,0.3132123,0.1222525,0.1811089,0.3767578,0.127404,0.2563659,0.4660474,0.0867525,0.1596816,0.2786089,0.1009014,0.2543577,0.4009254,0.0843773,0.1253007,0.4003737,1.4460926,0.534497,0.3621722,1.4461903,0.1643304,0.279684,1.4640433,0.3629733,0.4488651,0.7542621,0.5763292,0.4063792,0.6620056,0.6008686,0.3247159,0.7627176,0.5893468,0.4065822,0.7446136,0.1229527,0.3588221,0.6502312,0.1186117,0.2673159,0.7478295,0.1373094,0.3462965,0.4094033,0.5924122,0.3734235,0.2957027,0.6140681,0.3047592,0.3019078,0.6039161,0.312116,0.3934128,0.1695199,0.337891,0.2785374,0.141854,0.2653227,0.2866125,0.177147,0.3604927,0.8826276,0.4593096,0.3412631,0.8801157,0.2483096,0.3555385,1.1648466,0.7186415,0.2816475,1.1686694,0.6970789,0.3556482,0.9724269,0.5710286,0.3207515,0.9404471,0.6243903,0.3047522,1.1711116,-0.0282789,0.2373985,1.1630917,0.0068944,0.3649272,0.9981961,0.1337442,0.3424855,0.9479605,0.0847428
262,4.35,0.37458,1.3899986,0.3535,0.40091,1.3913786,0.53402,0.33446,1.1769986,0.68778,0.32939,0.9640786,0.60589,0.37273,1.3849386,0.16192,0.29228,1.1796786,0.02097,0.3512,0.9775786,0.09139,0.39202,0.9086286,0.354,0.40746,0.9125586,0.46594,0.35918,0.5069386,0.51224,0.35169,0.1288886,0.56043,0.38653,0.9051986,0.23759,0.34458,0.4980886,0.23215,0.34429,0.1217886,0.21662,0.47329,0.0747786,0.13919,0.4671,0.0769986,0.14154,0.30812,0.0812586,0.23629,0.50347,0.0866886,0.60888,0.49943,0.0880286,0.60739,0.32514,0.0978386,0.55507,0.480318,0.9762233,0.5275675,0.4489442,0.9723098,0.1784699,0.2411958,0.990694,0.4406416,0.2296934,0.9885689,0.3039224,0.355519,0.5188839,0.580283,0.371083,0.5119669,0.4553159,0.3425016,0.1364006,0.6003227,0.3777827,0.1339173,0.5198217,0.488516,0.1025098,0.5949725,0.4338045,0.1044506,0.6382138,0.2882585,0.1103616,0.5423179,0.3178871,0.5055957,0.1736744,0.3752779,0.5091622,0.3027974,0.3123726,0.1240259,0.1826004,0.375913,0.1291414,0.2577658,0.4651829,0.0882298,0.1609664,0.2778062,0.1027724,0.2558571,0.400033,0.085957,0.1266904,0.400599,1.4476513,0.5361638,0.3627379,1.4480792,0.1658881,0.2800478,1.4658587,0.3644299,0.4485054,0.7560134,0.5778112,0.4059512,0.6637286,0.6022469,0.3243953,0.7645563,0.5905844,0.4063603,0.746342,0.1244101,0.3585033,0.6519509,0.1201067,0.2672096,0.7496747,0.1389119,0.3456395,0.4110229,0.5937207,0.3725176,0.2972811,0.6154346,0.3039547,0.3035123,0.6051367,0.3114985,0.395107,0.1709807,0.3371312,0.2802309,0.1433133,0.264661,0.288385,0.1786618,0.360389,0.8844893,0.4606922,0.3413071,0.8819741,0.2497775,0.3544877,1.1653784,0.7198319,0.2806915,1.1696248,0.6982915,0.3536934,0.973041,0.5724507,0.3183279,0.9413101,0.6256511,0.3057321,1.1726425,-0.0266026,0.2381877,1.1646635,0.0084745,0.3652799,0.9994716,0.1352365,0.3426983,0.9492818,0.0861483
263,4.3666667,0.37475,1.3897386,0.35352,0.3997,1.3922986,0.53461,0.33869,1.1856186,0.68936,0.33706,0.9733186,0.60744,0.37433,1.3836186,0.16139,0.29156,1.1783486,0.02007,0.34918,0.9784086,0.09033,0.39368,0.9103286,0.35312,0.40852,0.9145486,0.46545,0.35864,0.5061786,0.51173,0.35231,0.1286486,0.55988,0.38887,0.9067386,0.2363,0.34549,0.4984986,0.23307,0.34281,0.1206886,0.21593,0.47355,0.0735786,0.13969,0.46716,0.0758286,0.14201,0.30517,0.0808286,0.23546,0.50517,0.0868386,0.60806,0.50117,0.0881786,0.60659,0.32552,0.0974286,0.55529,0.4818216,0.9779995,0.5268529,0.450714,0.9740679,0.1777054,0.2428055,0.9921867,0.4396671,0.2314112,0.9900494,0.3029343,0.3564702,0.5202028,0.5792915,0.3722135,0.5132024,0.4544045,0.3430026,0.1374976,0.5993917,0.3784097,0.1349453,0.5189513,0.4892435,0.1033862,0.594195,0.4344382,0.1053506,0.6373667,0.2887147,0.1114076,0.5413443,0.318968,0.5070958,0.1727231,0.376347,0.5106097,0.301859,0.3127219,0.1253508,0.1816405,0.3763134,0.1303678,0.256838,0.4656035,0.0889011,0.1601087,0.2781071,0.1042684,0.2548959,0.4003835,0.0868318,0.1257914,0.4020901,1.4489562,0.5356927,0.3649344,1.449563,0.1651083,0.2818844,1.4673328,0.3636005,0.4498053,0.7574612,0.5769436,0.407076,0.6651437,0.6013129,0.3256274,0.7661851,0.5895572,0.4079087,0.7477652,0.1233474,0.3598607,0.6534187,0.1190885,0.2687268,0.7513623,0.1379699,0.3464428,0.4122963,0.5927769,0.3731616,0.2985049,0.6145428,0.304625,0.3047329,0.6041112,0.3123367,0.3965359,0.1699781,0.3377712,0.2815051,0.1422687,0.2652863,0.2899019,0.1777177,0.3619795,0.8861542,0.4597564,0.3430564,0.8836271,0.2488134,0.356257,1.1669086,0.7193523,0.2825324,1.1712909,0.6981236,0.3547193,0.9751237,0.5716297,0.3195099,0.9432755,0.6249001,0.307446,1.1737522,-0.0273954,0.2399104,1.1659573,0.0076869,0.3666149,1.0005415,0.1342891,0.343776,0.9503676,0.0853287
264,4.3833333,0.37623,1.3899686,0.35372,0.40067,1.3924886,0.53436,0.33936,1.1846586,0.6903,0.33416,0.9724486,0.60606,0.37614,1.3838986,0.16211,0.2948,1.1771286,0.01789,0.35,0.9783086,0.09071,0.39453,0.9111586,0.35316,0.40962,0.9157486,0.46549,0.35909,0.5064586,0.51169,0.35236,0.1281886,0.55936,0.3894,0.9072486,0.23632,0.34535,0.4990186,0.23314,0.34244,0.1203886,0.21645,0.47478,0.0730086,0.14026,0.46845,0.0751286,0.14251,0.30447,0.0804286,0.23547,0.50552,0.0870786,0.60821,0.50154,0.0884186,0.60673,0.32566,0.0972686,0.55428,0.4823701,0.9789056,0.5269642,0.4517065,0.9749343,0.1779686,0.2435981,0.9927585,0.4394824,0.2323807,0.9905966,0.3028129,0.3565552,0.5204748,0.5791262,0.3724912,0.5134606,0.4543349,0.3428386,0.137587,0.599218,0.3783966,0.1350157,0.5188507,0.4892895,0.1033933,0.5942289,0.4344008,0.1052578,0.6373225,0.2885634,0.1114239,0.5410667,0.3192237,0.507527,0.1727559,0.3765854,0.5109507,0.3018911,0.3122923,0.1256197,0.1816484,0.3759178,0.1305332,0.2569036,0.4653196,0.0885605,0.1602395,0.2775831,0.1046897,0.2548916,0.4000275,0.0866662,0.1258281,0.4027412,1.4492859,0.5359056,0.3664207,1.4500666,0.1652304,0.2829984,1.4678765,0.3635204,0.4502526,0.7579199,0.5769842,0.4073456,0.6655332,0.6012481,0.3259965,0.7668519,0.5893345,0.4087198,0.7482668,0.1233603,0.3604556,0.6539151,0.1191118,0.2694818,0.7521319,0.1379918,0.3464238,0.4125327,0.5926506,0.3730433,0.2986961,0.6144829,0.3045313,0.3049051,0.6038465,0.3123656,0.3969031,0.1699612,0.3376149,0.2817526,0.1422435,0.2651118,0.2903451,0.1776967,0.3627322,0.8869574,0.4596716,0.3440767,0.8844054,0.2488217,0.3569703,1.1675424,0.719564,0.2833588,1.1721194,0.6985818,0.3545951,0.97617,0.5716046,0.3195246,0.9442374,0.6248358,0.3088547,1.1738165,-0.0276235,0.241257,1.1662315,0.0073966,0.3672806,1.0004912,0.1341617,0.3442635,0.950449,0.0852642
265,4.4,0.37525,1.3927186,0.35566,0.40244,1.3930986,0.53312,0.33398,1.1808586,0.6879,0.34042,0.9610686,0.60673,0.37185,1.3889786,0.16737,0.29795,1.1851886,0.01713,0.35441,0.9787386,0.0916,0.39311,0.9038886,0.3521,0.40758,0.9068986,0.46513,0.3616,0.5063686,0.51009,0.35254,0.1296586,0.55976,0.38847,0.9013386,0.23459,0.34204,0.4974886,0.2342,0.3433,0.1199586,0.21771,0.47341,0.0759886,0.13901,0.4673,0.0778886,0.14147,0.30626,0.0797686,0.23687,0.50412,0.0893586,0.6051,0.49997,0.0906486,0.60378,0.32429,0.0983086,0.55639,0.4807793,0.9713437,0.5259173,0.4503439,0.9679295,0.1769348,0.2423323,0.985657,0.4385646,0.2311968,0.9837349,0.3018812,0.3548428,0.5130426,0.578402,0.3706504,0.5060936,0.4534608,0.3411483,0.1307158,0.5983761,0.3766091,0.1281637,0.5179064,0.4875485,0.0968309,0.5933535,0.432776,0.0986578,0.6365967,0.2868348,0.1046042,0.5401447,0.3172408,0.5002417,0.1717624,0.3747738,0.5036929,0.3010793,0.3101946,0.1184542,0.1811832,0.3739646,0.1233598,0.2565523,0.4634171,0.0820147,0.1594438,0.275432,0.0973602,0.2547495,0.3979883,0.079931,0.1250478,0.4013645,1.4417229,0.5353577,0.3651676,1.4427596,0.1648865,0.2819043,1.4604041,0.3631549,0.4489139,0.7503707,0.5761494,0.405874,0.6580258,0.600479,0.3245005,0.7594204,0.5884737,0.4072229,0.7409,0.1223474,0.3587308,0.6465806,0.1180766,0.2677863,0.7450074,0.1368094,0.3447122,0.4052207,0.5918453,0.3713968,0.2914612,0.6136353,0.3028578,0.2978625,0.6031339,0.3103594,0.3896558,0.1690864,0.3356164,0.2744619,0.1414999,0.2629886,0.2832022,0.176993,0.3612766,0.8795359,0.4586094,0.3427681,0.8773251,0.2477604,0.3555034,1.1605621,0.7191053,0.2816932,1.1650632,0.6979927,0.3534891,0.9690419,0.5709173,0.3185698,0.9369226,0.6240554,0.308839,1.1675772,-0.0294027,0.2410447,1.1598504,0.005472,0.3666734,0.9941671,0.1330864,0.3439595,0.9441696,0.083774
266,4.4166667,0.37555,1.3921886,0.35551,0.40256,1.3930586,0.53426,0.34041,1.1878586,0.6893,0.34282,0.9728786,0.6075,0.37265,1.3878586,0.16581,0.29814,1.1807086,0.01771,0.35438,0.9794786,0.08927,0.39582,0.9040586,0.3522,0.40987,0.9077186,0.46515,0.35939,0.5041486,0.51014,0.35185,0.1275486,0.55968,0.39154,0.9011186,0.23479,0.34402,0.4982086,0.2347,0.34319,0.1191186,0.21652,0.47654,0.0748986,0.13924,0.47041,0.0764386,0.14158,0.30534,0.0789386,0.23549,0.50476,0.0885786,0.60669,0.50081,0.0897486,0.60528,0.32542,0.0985286,0.55364,0.4834391,0.971388,0.5261159,0.4532771,0.9681676,0.177061,0.2450078,0.9858958,0.438567,0.2339866,0.984042,0.3018624,0.3569296,0.513274,0.5783508,0.3728712,0.5062613,0.4535179,0.3428153,0.1312413,0.5983617,0.3783113,0.1286455,0.5179943,0.489358,0.0974924,0.5935856,0.4345068,0.0992761,0.6366755,0.288541,0.105037,0.540162,0.3192421,0.5004151,0.1719689,0.3767513,0.5040059,0.3013321,0.3121791,0.11892,0.1813831,0.3759898,0.1239003,0.2567682,0.4658034,0.0826272,0.1597204,0.2773924,0.0977688,0.2549208,0.4002634,0.0803338,0.1252703,0.4037388,1.4418909,0.535813,0.3678238,1.4431943,0.1652726,0.284319,1.4605948,0.3634945,0.4511777,0.7505983,0.5762915,0.4080409,0.6582614,0.6005287,0.3268561,0.7596155,0.5884059,0.4096708,0.7409018,0.1223312,0.3610097,0.6466201,0.118138,0.2703091,0.7451701,0.1368903,0.3466673,0.4055076,0.5917595,0.3731622,0.2918336,0.6135691,0.3047693,0.2982984,0.6030429,0.3123007,0.3898965,0.1692718,0.3375619,0.2747321,0.141656,0.2649511,0.2835574,0.1772087,0.3638667,0.8796669,0.4586987,0.345521,0.877575,0.2478071,0.358484,1.1620733,0.7204218,0.2845962,1.1663191,0.6994968,0.3565519,0.9709579,0.5715646,0.3222453,0.9384812,0.6247647,0.312351,1.1685008,-0.0296507,0.2443707,1.1606771,0.0049324,0.3693899,0.9952286,0.1332725,0.3471013,0.9450739,0.083929
267,4.4333333,0.37696,1.3911686,0.35533,0.40164,1.3927386,0.53596,0.34101,1.1866586,0.68916,0.34502,0.9732186,0.60679,0.37664,1.3859486,0.1637,0.29717,1.1809986,0.01999,0.35375,0.9787186,0.09061,0.39539,0.9050586,0.35346,0.40919,0.9085886,0.4664,0.35991,0.5035086,0.51023,0.35126,0.1270286,0.56075,0.39148,0.9020386,0.23606,0.34554,0.4990886,0.23359,0.34312,0.1209886,0.21554,0.47705,0.0740486,0.14024,0.47091,0.0756786,0.14249,0.30442,0.0797886,0.23501,0.50489,0.0861386,0.60823,0.50094,0.0874886,0.60677,0.32464,0.0967386,0.55584,0.4828968,0.9723375,0.5275723,0.4532156,0.969241,0.1783847,0.2444927,0.9870481,0.4396048,0.2336701,0.9852377,0.3028494,0.3561222,0.5141513,0.5795633,0.3721457,0.5071351,0.4545889,0.3415677,0.1323925,0.5996325,0.3771433,0.1297788,0.5192164,0.4883533,0.0989012,0.5949872,0.4334238,0.1006428,0.6380878,0.2872551,0.1060856,0.5413047,0.3185634,0.5014879,0.1731431,0.3759351,0.5050178,0.3027145,0.311305,0.1200276,0.1825476,0.3750302,0.1249464,0.2580673,0.465186,0.0837513,0.1609589,0.2763203,0.0988331,0.2560774,0.3996393,0.0815391,0.1264134,0.4029774,1.4430783,0.5373686,0.3676659,1.4446379,0.1667401,0.2838298,1.4619075,0.3648214,0.4505465,0.7515121,0.5776511,0.4073235,0.6591554,0.601859,0.3260812,0.7605691,0.589718,0.4093719,0.7418895,0.1234478,0.3605958,0.6476545,0.1192348,0.2699285,0.7462847,0.1378959,0.3456894,0.4064471,0.5929923,0.3720671,0.2928181,0.6148855,0.3036882,0.2993663,0.6042434,0.3115719,0.3909589,0.17047,0.3368243,0.2757504,0.1428497,0.2641373,0.2847292,0.1783274,0.3632329,0.8806327,0.4599285,0.3451799,0.8786169,0.248953,0.3585306,1.1641446,0.7225877,0.2845604,1.1681558,0.7017217,0.357107,0.973634,0.5729171,0.3233047,0.9406746,0.6260486,0.3124064,1.1701306,-0.0287188,0.2443156,1.1623308,0.0057141,0.3690462,0.9968683,0.1345026,0.3468928,0.9466878,0.0851472
