Frame#,Time,Neck,,,RShoulder,,,RElbow,,,RWrist,,,LShoulder,,,LElbow,,,LWrist,,,midHip,,,RHip,,,RKnee,,,RAnkle,,,LHip,,,LKnee,,,LAnkle,,,LBigToe,,,LSmallToe,,,LHeel,,,RBigToe,,,RSmallToe,,,RHeel,,,r.ASIS_study,,,L.ASIS_study,,,r.PSIS_study,,,L.PSIS_study,,,r_knee_study,,,r_mknee_study,,,r_ankle_study,,,r_mankle_study,,,r_toe_study,,,r_5meta_study,,,r_calc_study,,,L_knee_study,,,L_mknee_study,,,L_ankle_study,,,L_mankle_study,,,L_toe_study,,,L_calc_study,,,L_5meta_study,,,r_shoulder_study,,,L_shoulder_study,,,C7_study,,,r_thigh1_study,,,r_thigh2_study,,,r_thigh3_study,,,L_thigh1_study,,,L_thigh2_study,,,L_thigh3_study,,,r_sh1_study,,,r_sh2_study,,,r_sh3_study,,,L_sh1_study,,,L_sh2_study,,,L_sh3_study,,,RHJC_study,,,LHJC_study,,,r_lelbow_study,,,r_melbow_study,,,r_lwrist_study,,,r_mwrist_study,,,L_lelbow_study,,,L_melbow_study,,,L_lwrist_study,,,L_mwrist_study,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53,X54,Y54,Z54,X55,Y55,Z55,X56,Y56,Z56,X57,Y57,Z57,X58,Y58,Z58,X59,Y59,Z59,X60,Y60,Z60,X61,Y61,Z61,X62,Y62,Z62,X63,Y63,Z63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.1333333,0.31635,1.388669,-0.11344,0.34674,1.401909,0.04694,0.6154,1.288779,0.0396,0.53045,1.340349,-0.20863,0.30522,1.373499,-0.27546,0.5591,1.242079,-0.30296,0.57244,1.312349,-0.1017,0.42033,0.852389,-0.11254,0.43199,0.858719,0.00803,0.3843,0.460029,0.09352,0.37932,0.071579,0.18979,0.41857,0.847219,-0.23323,0.36638,0.441129,-0.2885,0.33513,0.063419,-0.36282,0.46468,0.016169,-0.4715,0.46128,0.018229,-0.46851,0.30461,0.029429,-0.34521,0.53696,0.031999,0.25719,0.53173,0.033369,0.25526,0.34119,0.035299,0.18543,0.5042929,0.9211471,0.0608133,0.4867746,0.9179532,-0.2869212,0.2585768,0.9510528,-0.0354021,0.2524339,0.9489642,-0.171637,0.3736623,0.4737067,0.1630381,0.4026725,0.4493707,0.0351151,0.3547311,0.0840704,0.2310312,0.3986378,0.0667658,0.1472906,0.5164346,0.0367984,0.2405582,0.4572716,0.0454774,0.2847931,0.2996436,0.0445165,0.1685197,0.3381679,0.4557672,-0.3486538,0.3974138,0.4391926,-0.2292788,0.3007877,0.0697273,-0.3964369,0.3670198,0.0582043,-0.32618,0.4568097,0.0237018,-0.4464839,0.2659819,0.0342405,-0.3187801,0.3840243,0.0298423,-0.4753376,0.3401638,1.4448698,0.0570947,0.2962637,1.4441848,-0.2831847,0.2089488,1.443784,-0.1024732,0.4634228,0.7154918,0.1333,0.4203795,0.6247745,0.1684641,0.3356398,0.7233864,0.140865,0.4257888,0.704591,-0.3601896,0.3784679,0.6105277,-0.3774387,0.2948707,0.7102601,-0.3398144,0.3655641,0.3633192,0.1909679,0.3913431,0.2498015,0.230284,0.3166015,0.2570392,0.2143591,0.3222799,0.3451104,-0.3707129,0.3374668,0.2309234,-0.4147289,0.2681579,0.240765,-0.3752696,0.3828093,0.8280468,-0.0070958,0.3720791,0.8261694,-0.2169359,0.6538183,1.3093963,0.0358442,0.6173695,1.2144104,0.0385816,0.4922369,1.3359286,-0.1867222,0.5644518,1.3146599,-0.2260167,0.5897511,1.2605286,-0.3475454,0.5508963,1.1677962,-0.317741,0.5340978,1.3345128,-0.0984662,0.6015471,1.2922413,-0.0593753
10,0.15,0.31515,1.389449,-0.11272,0.34676,1.402009,0.04708,0.61621,1.288399,0.03933,0.53057,1.340689,-0.20794,0.30276,1.374999,-0.27424,0.55918,1.241169,-0.30016,0.58092,1.310259,-0.10643,0.41998,0.853279,-0.11225,0.43114,0.858819,0.00802,0.38505,0.460839,0.09394,0.37875,0.071089,0.18991,0.41874,0.848759,-0.23261,0.36662,0.441109,-0.28798,0.33477,0.062549,-0.3632,0.46506,0.016609,-0.47078,0.46159,0.018659,-0.4678,0.30395,0.028749,-0.34601,0.53733,0.032659,0.25716,0.53206,0.034009,0.25525,0.34125,0.035069,0.18544,0.5042232,0.9221151,0.0618723,0.4867055,0.9192293,-0.2872557,0.2583737,0.9522404,-0.0346517,0.2522537,0.9502612,-0.1714458,0.3729107,0.4740938,0.163266,0.4016399,0.4501873,0.0348,0.3542032,0.084589,0.2307272,0.3979503,0.0676104,0.1469545,0.5161362,0.0375282,0.2402923,0.4569206,0.0461172,0.2843931,0.2989533,0.0454302,0.1682805,0.3370599,0.4561309,-0.348328,0.3967218,0.4396386,-0.2278427,0.3005117,0.0707565,-0.3962264,0.3670692,0.059285,-0.3255819,0.4568658,0.024058,-0.4459657,0.2657617,0.0359092,-0.3185027,0.3839855,0.0303833,-0.4750162,0.3404932,1.4454815,0.0575874,0.2950476,1.4453227,-0.2825912,0.2088496,1.4447341,-0.1016067,0.4633184,0.7156006,0.1340147,0.4200442,0.6248995,0.1691152,0.3352111,0.7237718,0.1418578,0.4255417,0.7048824,-0.3612077,0.3777884,0.6108585,-0.3781413,0.293744,0.7109975,-0.3404833,0.3646395,0.3639251,0.1908846,0.3904649,0.2503821,0.2299775,0.3159515,0.2574454,0.2142834,0.3213344,0.3458745,-0.3702689,0.3368439,0.2319301,-0.4146319,0.2672764,0.2414222,-0.3747728,0.3823444,0.8287731,-0.0063975,0.3716159,0.8270611,-0.2170975,0.6543101,1.3090583,0.0365105,0.6183531,1.2136441,0.0391729,0.4914855,1.3384971,-0.1872065,0.5651156,1.3156622,-0.2257376,0.588406,1.2597917,-0.3501722,0.5491124,1.1668545,-0.318537,0.5369641,1.3356792,-0.1000632,0.6049707,1.2918144,-0.0613272
11,0.1666667,0.31438,1.388949,-0.11334,0.3449,1.402119,0.04661,0.61547,1.287079,0.03964,0.53221,1.339289,-0.20729,0.30302,1.373699,-0.27495,0.56479,1.241679,-0.30018,0.57691,1.310619,-0.09749,0.42041,0.852399,-0.11252,0.43218,0.858439,0.00784,0.38499,0.459989,0.09369,0.37821,0.070759,0.19004,0.41853,0.847509,-0.23297,0.36748,0.441379,-0.28766,0.33505,0.063509,-0.36331,0.46435,0.015779,-0.47144,0.46092,0.017829,-0.46844,0.30466,0.029849,-0.34546,0.53598,0.032329,0.25724,0.53068,0.033659,0.2553,0.34121,0.034569,0.18605,0.5048291,0.9214227,0.0622387,0.4873031,0.9187539,-0.2880884,0.2590012,0.9514521,-0.0344438,0.2528958,0.9495511,-0.1717171,0.3730188,0.4728432,0.1628898,0.4013843,0.4492974,0.0340581,0.354351,0.0835803,0.2300521,0.397839,0.0668632,0.1463085,0.5161746,0.0366171,0.2395574,0.4570443,0.0452282,0.2835658,0.2990028,0.0449073,0.167765,0.336966,0.4548441,-0.3485976,0.3971463,0.4384281,-0.2271656,0.300889,0.0701954,-0.3967182,0.3678502,0.0587668,-0.3257653,0.4574166,0.0227094,-0.4462777,0.2663136,0.036145,-0.3188903,0.3844009,0.0293156,-0.4754566,0.3410318,1.4444429,0.0572452,0.2945349,1.4445824,-0.2825318,0.2093445,1.4437776,-0.101481,0.4639673,0.7140103,0.1339983,0.4205214,0.6233601,0.1690597,0.3357152,0.7224719,0.1421464,0.4260452,0.7034981,-0.3626717,0.3779412,0.6095278,-0.3793081,0.2934464,0.7099559,-0.3415513,0.3645347,0.3629027,0.1902743,0.3903273,0.2493368,0.2291983,0.3161287,0.2563241,0.2137351,0.3212886,0.3449721,-0.3704517,0.3369614,0.2312615,-0.4151823,0.2672572,0.2404908,-0.3749229,0.3827135,0.8277109,-0.0063018,0.3719822,0.8261136,-0.2177415,0.6552818,1.307795,0.0371179,0.619624,1.2120584,0.0398947,0.4907645,1.3399297,-0.1882199,0.5659195,1.3159806,-0.2263439,0.5904023,1.2591712,-0.3506453,0.5514107,1.1658477,-0.3181467,0.5386641,1.3363214,-0.0989832,0.6070147,1.2914177,-0.059384
12,0.1833333,0.3141,1.389079,-0.11357,0.34305,1.402979,0.04582,0.61546,1.287119,0.03925,0.5321,1.339779,-0.20744,0.30414,1.373209,-0.27456,0.56537,1.241769,-0.29829,0.57685,1.311449,-0.09648,0.42032,0.851919,-0.11178,0.43175,0.858069,0.0083,0.38507,0.459519,0.0931,0.37762,0.070259,0.1913,0.41872,0.846879,-0.23197,0.36722,0.441899,-0.28747,0.33628,0.064399,-0.36308,0.46357,0.015699,-0.47158,0.46014,0.017769,-0.46854,0.30622,0.030939,-0.34515,0.5344,0.031269,0.25723,0.52905,0.032659,0.25533,0.3414,0.034929,0.18586,0.5047921,0.9210396,0.0634516,0.487384,0.9186343,-0.2876857,0.2592151,0.9510602,-0.0333784,0.2531738,0.949256,-0.1709793,0.3725994,0.4720482,0.1632323,0.4007152,0.4488397,0.0341743,0.3538609,0.0830765,0.2302633,0.3971592,0.0666036,0.1466302,0.5153741,0.036015,0.2398133,0.4563365,0.0447458,0.2836697,0.2985629,0.0450249,0.1681692,0.3363703,0.4541908,-0.3479478,0.3970746,0.4378201,-0.2258164,0.3008409,0.0701758,-0.396281,0.3682233,0.0587655,-0.325175,0.4573533,0.0218271,-0.4457791,0.2665926,0.0369412,-0.3183858,0.3842244,0.0288158,-0.4749683,0.3407651,1.4438724,0.0574898,0.2936665,1.4440841,-0.2815697,0.209279,1.4431345,-0.1007309,0.4640034,0.7128851,0.1348033,0.4204029,0.622286,0.1697539,0.3356289,0.7216061,0.1431291,0.4258512,0.7027032,-0.362972,0.3774838,0.6088073,-0.3793594,0.2927291,0.7094358,-0.3414061,0.363892,0.362335,0.1904318,0.3896033,0.248774,0.2292535,0.3157196,0.255678,0.2139646,0.3207657,0.3446522,-0.369728,0.3365882,0.2311534,-0.414802,0.2668207,0.2401516,-0.3741189,0.3825595,0.8270643,-0.0053326,0.3718996,0.8256118,-0.2172755,0.6561147,1.3072195,0.0380535,0.620596,1.2111397,0.040762,0.4891288,1.342253,-0.1885376,0.5656706,1.3174854,-0.2267278,0.5920804,1.2591277,-0.3497246,0.5533403,1.1655527,-0.3166355,0.539078,1.3374165,-0.0968693,0.6077227,1.291955,-0.0565922
13,0.2,0.31184,1.390899,-0.11522,0.3421,1.405409,0.04498,0.61605,1.287379,0.04009,0.53292,1.341079,-0.20569,0.3009,1.373949,-0.27714,0.56634,1.242519,-0.29221,0.57831,1.315019,-0.10623,0.41714,0.853639,-0.11347,0.42936,0.860229,0.00804,0.38659,0.461479,0.09408,0.37876,0.070799,0.19136,0.41494,0.848289,-0.23511,0.36648,0.441739,-0.28819,0.33352,0.062139,-0.36392,0.46513,0.016789,-0.47015,0.4615,0.018859,-0.46713,0.30165,0.027759,-0.34773,0.5354,0.032149,0.25776,0.52998,0.033499,0.25583,0.34132,0.035669,0.18554,0.5018187,0.9228161,0.0623009,0.4844899,0.920527,-0.2896627,0.2562633,0.9529035,-0.0348557,0.2502848,0.9511307,-0.1727903,0.3700091,0.4735279,0.161604,0.3980263,0.4504822,0.0322746,0.3515142,0.0845689,0.2287984,0.3947886,0.0682429,0.1452274,0.5128969,0.0376061,0.2385876,0.4538268,0.0464555,0.282243,0.2963878,0.0468566,0.166794,0.3331201,0.4556911,-0.3496213,0.3940326,0.4394517,-0.2265938,0.2981327,0.0716193,-0.3978619,0.365704,0.0603113,-0.3264165,0.4549734,0.0228506,-0.4466106,0.2639089,0.038867,-0.3201063,0.3818343,0.0301119,-0.4761132,0.3379227,1.445754,0.0555185,0.2901683,1.4457701,-0.2830669,0.206455,1.4449792,-0.1023402,0.4612776,0.7144024,0.1332988,0.4177282,0.6237271,0.1682826,0.3326046,0.7230872,0.141848,0.4228953,0.7041475,-0.3654762,0.3743831,0.6102689,-0.38171,0.2892414,0.7109993,-0.3438721,0.3611627,0.3639335,0.1887515,0.3869266,0.2503669,0.2275967,0.3132371,0.2571229,0.2123909,0.3176423,0.3462431,-0.3712365,0.3336885,0.232737,-0.4164947,0.263717,0.2415766,-0.375625,0.379262,0.8287121,-0.0068172,0.3686497,0.8273198,-0.2192785,0.6548423,1.3082454,0.0380052,0.6191512,1.2119376,0.0404615,0.4860023,1.3457729,-0.189844,0.5636109,1.3205956,-0.227713,0.5918022,1.2604853,-0.3504799,0.5532117,1.1668057,-0.3161212,0.5375406,1.3420414,-0.0987332,0.6067112,1.2964581,-0.05759
14,0.2166667,0.3111,1.390369,-0.1159,0.34072,1.405339,0.0438,0.61602,1.286879,0.03956,0.5317,1.340449,-0.20711,0.30063,1.373069,-0.27727,0.56788,1.243039,-0.29391,0.5822,1.314009,-0.10747,0.41666,0.852129,-0.11324,0.42878,0.858249,0.00817,0.38718,0.461069,0.09489,0.37884,0.071399,0.18965,0.41453,0.847289,-0.23478,0.36672,0.442139,-0.28801,0.33302,0.061749,-0.36466,0.46405,0.016769,-0.46887,0.46037,0.018829,-0.46588,0.3003,0.027619,-0.34897,0.53544,0.032919,0.25704,0.53007,0.034269,0.25505,0.34155,0.036899,0.18373,0.5014335,0.9214291,0.0630951,0.4843336,0.919302,-0.2897987,0.2559238,0.9514565,-0.0344225,0.250057,0.949727,-0.172718,0.3704649,0.472014,0.1619046,0.3982463,0.4492027,0.0324486,0.352283,0.0832362,0.2288194,0.3953785,0.0671083,0.1453883,0.5132185,0.0363999,0.2388306,0.4543174,0.0454826,0.2822593,0.2972877,0.0459945,0.1668853,0.33272,0.4539934,-0.3493725,0.3937599,0.4379028,-0.2254699,0.2981029,0.0701263,-0.3978427,0.3658061,0.0589184,-0.3260345,0.4552862,0.0212606,-0.4456413,0.2638074,0.037793,-0.3202935,0.3821203,0.0286115,-0.4755104,0.3373706,1.4444076,0.0551283,0.2894111,1.4442546,-0.2828093,0.2062473,1.443529,-0.1023444,0.4612772,0.712839,0.1336311,0.4179359,0.6221065,0.1686725,0.3324985,0.7212924,0.1424579,0.4228659,0.7023336,-0.3659732,0.3741752,0.6084995,-0.3820762,0.2885683,0.7093372,-0.3444355,0.3615352,0.3625273,0.1888642,0.3873554,0.2489566,0.2275824,0.3138951,0.2556849,0.2124777,0.3173169,0.3447238,-0.3708838,0.3335629,0.2312733,-0.4163715,0.2633911,0.2399558,-0.3754431,0.3786321,0.8270702,-0.0063447,0.368158,0.8257653,-0.219379,0.6561328,1.3069921,0.0386381,0.6201219,1.2104047,0.0411129,0.485082,1.3462533,-0.1897409,0.56345,1.3207973,-0.2274572,0.5940495,1.259395,-0.350325,0.555432,1.1653627,-0.3149208,0.5395935,1.3431701,-0.0987188,0.6095484,1.2971179,-0.057103
15,0.2333333,0.31497,1.389199,-0.11349,0.34853,1.402319,0.04793,0.6166,1.287869,0.04068,0.52715,1.340969,-0.20985,0.30098,1.373199,-0.27677,0.56294,1.240459,-0.29473,0.58368,1.312729,-0.12065,0.41664,0.848999,-0.11394,0.42849,0.855069,0.00784,0.38778,0.460759,0.0949,0.37864,0.071729,0.1907,0.41483,0.844109,-0.23579,0.36743,0.442689,-0.28738,0.33363,0.063019,-0.36429,0.464,0.016129,-0.46958,0.46041,0.018149,-0.46661,0.30139,0.028649,-0.34803,0.53593,0.032349,0.25811,0.53066,0.033709,0.25616,0.3409,0.036229,0.18495,0.5017866,0.9181136,0.0629151,0.4844639,0.9164013,-0.2908529,0.2562065,0.9486768,-0.0346556,0.250278,0.9471162,-0.17331,0.3715111,0.4692983,0.1615855,0.3992376,0.4466503,0.0319635,0.3532826,0.0810115,0.2284486,0.3963447,0.0650352,0.1451223,0.5141397,0.0343168,0.2388383,0.4551154,0.0437239,0.282051,0.2983818,0.0442689,0.166562,0.3329414,0.4511412,-0.3499237,0.3941454,0.4351766,-0.2253509,0.298601,0.0675728,-0.3981004,0.3664504,0.0564414,-0.3260551,0.4560826,0.0186423,-0.4454088,0.2642664,0.0356475,-0.3206311,0.3828701,0.0261949,-0.4753994,0.3387185,1.4413319,0.0547424,0.2893133,1.4414088,-0.2830202,0.2071792,1.4407063,-0.1022781,0.4618952,0.7099234,0.1332003,0.4187033,0.6192114,0.1683398,0.3328399,0.7180738,0.1422163,0.4231143,0.6993432,-0.367188,0.3743829,0.6055502,-0.3831637,0.2883193,0.7062968,-0.3457373,0.3624312,0.3600118,0.1884454,0.3882209,0.246555,0.2271076,0.3149332,0.2532366,0.2121191,0.3176499,0.3420019,-0.3711902,0.3340533,0.2286162,-0.4167044,0.2636405,0.2372506,-0.3757456,0.3785802,0.823834,-0.0067915,0.3679717,0.8227731,-0.2203728,0.657758,1.3051572,0.0376423,0.6219307,1.2086548,0.0401428,0.4839021,1.3451489,-0.1903487,0.5624594,1.3198716,-0.2282022,0.5936796,1.2555807,-0.3535414,0.5551059,1.1616168,-0.3163627,0.5414499,1.3426891,-0.1031074,0.6124585,1.2963018,-0.0613977
16,0.25,0.31711,1.387999,-0.11296,0.34844,1.402049,0.04804,0.61565,1.288439,0.03839,0.52949,1.340209,-0.21162,0.30517,1.371849,-0.27568,0.56219,1.242049,-0.30282,0.57989,1.310749,-0.11073,0.41776,0.849259,-0.11123,0.42971,0.854829,0.00963,0.38586,0.460869,0.09332,0.37844,0.071589,0.19089,0.41581,0.844769,-0.23221,0.36732,0.443319,-0.28537,0.33465,0.063619,-0.36291,0.46395,0.016519,-0.46998,0.46036,0.018569,-0.46693,0.30307,0.028249,-0.34601,0.53466,0.031529,0.25743,0.5294,0.032969,0.25551,0.3418,0.036559,0.1849,0.5031806,0.9183639,0.0661525,0.4858875,0.9168565,-0.2884697,0.2575656,0.9491251,-0.0316763,0.251672,0.9476271,-0.170664,0.3730014,0.4697689,0.163958,0.4005152,0.4473146,0.0342241,0.354813,0.0817695,0.2306513,0.3976769,0.0659498,0.1474756,0.5153529,0.0350986,0.2411611,0.4564243,0.044734,0.284182,0.2999514,0.0455461,0.1688938,0.3341461,0.4515605,-0.3472577,0.3954787,0.4357053,-0.2221586,0.3000719,0.0685191,-0.3958533,0.3680581,0.0574657,-0.3236788,0.4575845,0.0195754,-0.442891,0.2658471,0.036984,-0.318505,0.3843511,0.0273497,-0.4729082,0.3408624,1.4417888,0.057026,0.2907859,1.4420996,-0.2803521,0.2092742,1.4413619,-0.0996221,0.4632274,0.7101315,0.1359279,0.4201195,0.619465,0.1709795,0.334164,0.7182077,0.1451074,0.4244404,0.6996037,-0.3651137,0.3756284,0.6058752,-0.3809492,0.2892213,0.7065775,-0.3435745,0.363799,0.3606362,0.1906559,0.3895474,0.2471987,0.2292362,0.3165112,0.2538775,0.2143214,0.3188886,0.3426435,-0.3684741,0.335394,0.2294373,-0.414262,0.2649179,0.2379065,-0.373176,0.3795797,0.8240091,-0.0038609,0.3689839,0.8230608,-0.2179654,0.6598563,1.3069263,0.0382036,0.6241601,1.2102586,0.0414058,0.4836629,1.3468512,-0.1898447,0.5624352,1.3212412,-0.2285032,0.59359,1.2559335,-0.3545289,0.5552186,1.161856,-0.316906,0.5430828,1.3437351,-0.1022632,0.6146802,1.2963257,-0.0605605
17,0.2666667,0.31308,1.391009,-0.11473,0.34397,1.404999,0.04408,0.61667,1.287789,0.04107,0.53085,1.339099,-0.20647,0.30112,1.374509,-0.27528,0.56983,1.243099,-0.29531,0.57097,1.316279,-0.10225,0.4173,0.847619,-0.11278,0.42917,0.854299,0.00765,0.38772,0.461129,0.09473,0.37739,0.070129,0.19048,0.41523,0.842549,-0.23326,0.3662,0.441059,-0.28768,0.33409,0.061999,-0.36498,0.46569,0.016629,-0.46953,0.46201,0.018609,-0.46661,0.30144,0.027929,-0.34747,0.53524,0.032649,0.25708,0.52998,0.034009,0.25517,0.33992,0.034499,0.18512,0.5029907,0.9165968,0.0649188,0.4856589,0.9153401,-0.290287,0.2574827,0.9479024,-0.0329472,0.2515893,0.9465093,-0.1721755,0.372901,0.4686537,0.1625733,0.4003976,0.4462401,0.0326034,0.3543748,0.0808613,0.2290442,0.3972258,0.0650967,0.145911,0.5149714,0.0344341,0.2396653,0.4559343,0.0442476,0.2825876,0.2995431,0.0449222,0.1673523,0.3334724,0.4504531,-0.348961,0.3949647,0.4346747,-0.2232398,0.2996706,0.0675025,-0.397621,0.3678313,0.0564607,-0.3252386,0.4575113,0.018646,-0.4442224,0.2654924,0.0361966,-0.3203544,0.3842464,0.0265742,-0.4744191,0.3411272,1.4406781,0.0551525,0.2901262,1.4409149,-0.2816788,0.2094244,1.4402474,-0.1009423,0.4630755,0.7087162,0.1346626,0.4199635,0.618139,0.1697294,0.3337648,0.716666,0.1439262,0.423974,0.6981577,-0.3672596,0.3750473,0.6045549,-0.3830336,0.2884592,0.705145,-0.3457121,0.3635192,0.3596028,0.1890955,0.3891802,0.2461889,0.227586,0.3162249,0.2529191,0.2128104,0.3182795,0.3416027,-0.3701061,0.3349111,0.2283701,-0.4160612,0.2643062,0.2368703,-0.3747978,0.3790414,0.8223241,-0.0052291,0.3684233,0.821523,-0.2196992,0.6601479,1.3066014,0.0376241,0.6246311,1.2097098,0.0413491,0.4820345,1.3465376,-0.1910068,0.5610387,1.3208914,-0.2307888,0.5946199,1.2559479,-0.3546403,0.5572034,1.1617535,-0.3174079,0.5399888,1.3445944,-0.1027546,0.6115795,1.2975869,-0.0595081
18,0.2833333,0.31267,1.389779,-0.11598,0.34206,1.404949,0.04397,0.61624,1.286739,0.03936,0.53186,1.338899,-0.20752,0.30244,1.372159,-0.27759,0.57054,1.244899,-0.29616,0.58078,1.316559,-0.10465,0.41655,0.852209,-0.11325,0.42854,0.858509,0.00788,0.3872,0.460979,0.09464,0.37835,0.070849,0.19101,0.41451,0.847259,-0.2345,0.36519,0.440649,-0.28833,0.33402,0.061829,-0.36546,0.46524,0.016139,-0.46919,0.46151,0.018129,-0.46626,0.3013,0.028049,-0.34841,0.53567,0.032479,0.2576,0.5304,0.033829,0.25568,0.34091,0.035049,0.18522,0.5024142,0.9211698,0.0648692,0.4852739,0.9199776,-0.2909092,0.2569537,0.9526404,-0.0333842,0.2511566,0.9512567,-0.1728339,0.3723751,0.4732094,0.1618927,0.3999122,0.4508537,0.0317649,0.3538811,0.0851887,0.2285221,0.3967873,0.0694881,0.145486,0.5145827,0.0387962,0.2393199,0.4554176,0.0488246,0.2820756,0.2991028,0.0494809,0.1669178,0.332447,0.4550205,-0.3495405,0.3939569,0.4393195,-0.2233686,0.2991649,0.0719929,-0.3984239,0.3673911,0.0610123,-0.3259223,0.4572717,0.0228835,-0.4445328,0.2649925,0.0409854,-0.3213662,0.3840332,0.031001,-0.4748466,0.3406169,1.4455277,0.0541288,0.2894663,1.4456074,-0.2821649,0.2090683,1.4451009,-0.1016843,0.4624108,0.7133034,0.1343487,0.4193326,0.622684,0.1693108,0.3329475,0.7211791,0.143577,0.4232939,0.7026497,-0.3682976,0.3742319,0.6090744,-0.3839776,0.2875125,0.7097015,-0.3466642,0.3628926,0.3641678,0.1883841,0.3885349,0.2507019,0.2269386,0.315684,0.2573106,0.2121099,0.3173857,0.3461943,-0.3706422,0.3342292,0.2329437,-0.4167951,0.2634942,0.2413651,-0.3753988,0.3781301,0.8269013,-0.0055897,0.3676213,0.8261318,-0.2204114,0.6603844,1.3098966,0.0378387,0.6242467,1.2125909,0.0421067,0.4815166,1.3501658,-0.191075,0.5601922,1.3238937,-0.2312624,0.5957592,1.2608573,-0.3539913,0.5582743,1.1665806,-0.3172996,0.5400114,1.3488438,-0.101696,0.6116067,1.3015803,-0.0585048
19,0.3,0.31244,1.389879,-0.11579,0.34069,1.403879,0.04453,0.61834,1.286729,0.03806,0.52971,1.340739,-0.20732,0.30344,1.373509,-0.27769,0.56694,1.242639,-0.29059,0.59163,1.312769,-0.11859,0.4174,0.850699,-0.1126,0.42831,0.856879,0.00941,0.38734,0.461699,0.09447,0.37905,0.072029,0.19009,0.41652,0.846039,-0.23468,0.36455,0.440369,-0.2882,0.33254,0.061539,-0.36456,0.46587,0.016689,-0.47007,0.46224,0.018709,-0.46716,0.29995,0.028259,-0.34749,0.53567,0.032979,0.25699,0.53035,0.034339,0.25504,0.34202,0.037049,0.18383,0.5031976,0.919702,0.0660865,0.4865605,0.9186051,-0.2904894,0.2578602,0.9512118,-0.0327828,0.2522725,0.9498515,-0.172547,0.3732418,0.4717345,0.1625143,0.4007955,0.4495043,0.0322141,0.3550653,0.083691,0.2288966,0.3979869,0.0681032,0.1459475,0.5155899,0.0374432,0.2398193,0.4564626,0.0475818,0.2824259,0.3003973,0.0482667,0.167316,0.3327709,0.453404,-0.3490473,0.3944507,0.4378144,-0.2222968,0.2997773,0.0704516,-0.3981245,0.3682134,0.0595413,-0.3254192,0.4582697,0.021457,-0.4438244,0.265607,0.0396638,-0.3211194,0.3849063,0.0296092,-0.4743204,0.3409675,1.4442794,0.0542824,0.2901936,1.4443122,-0.281548,0.2099245,1.443735,-0.1014177,0.4632477,0.7117701,0.1352655,0.4201621,0.6211343,0.1701567,0.3336092,0.7195384,0.1444595,0.424273,0.7008303,-0.3682738,0.3749134,0.607334,-0.3838705,0.2880174,0.7081293,-0.3466737,0.363758,0.3627131,0.1888301,0.3895016,0.2492054,0.2273192,0.3166855,0.2558147,0.2125069,0.3177338,0.3446767,-0.370108,0.3347374,0.2314205,-0.4164599,0.2638462,0.2397836,-0.3749364,0.378755,0.825329,-0.0047864,0.3685483,0.8246111,-0.2200944,0.661007,1.307232,0.038413,0.624552,1.2098952,0.0423482,0.482053,1.3480258,-0.1897647,0.5600551,1.3214255,-0.2295016,0.5966581,1.2582442,-0.3537492,0.5585932,1.1638387,-0.3163723,0.54452,1.3464462,-0.1023024,0.6164646,1.2986708,-0.0600848
