Testing	// User ID
7-2-2025	// Evaluation date
KJ_Walk_BP3	6-2-2025	12:11:11:196	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
184	-0.198536	0.083916	-0.249000	0.156526	-0.136021	0.549584	-0.299305	0.911888	1.404392	-0.246038	1.268125	
185	-0.155212	0.085420	-0.218063	0.147186	-0.129068	0.546536	-0.289671	0.909911	1.403995	-0.233745	-0.498358	
186	-0.127520	0.055374	-0.183756	0.130902	-0.132881	0.537407	-0.301952	0.896972	1.403275	-0.224199	0.037292	
187	-0.095008	0.031445	-0.149341	0.118637	-0.135163	0.528143	-0.297016	0.891209	1.400868	-0.226799	-0.630341	
188	-0.055543	0.048582	-0.120472	0.112663	-0.129322	0.522215	-0.288327	0.886772	1.393127	-0.255044	-0.105782	
189	-0.013338	0.088908	-0.093054	0.120747	-0.115009	0.529902	-0.280428	0.891541	1.389862	-0.236097	-1.220327	
190	0.020759	0.086602	-0.058111	0.119340	-0.110647	0.525739	-0.274542	0.888002	1.394958	-0.196444	0.167250	
191	0.052661	0.092164	-0.027231	0.120271	-0.103977	0.522798	-0.264828	0.886435	1.398314	-0.178674	-0.001573	
192	0.082719	0.109768	-0.001125	0.124025	-0.100234	0.521635	-0.244763	0.892109	1.394615	-0.170383	-1.217208	
193	0.109755	0.111865	0.025732	0.121825	-0.097369	0.512681	-0.238072	0.884662	1.391083	-0.169015	0.098156	
194	0.133874	0.119642	0.049656	0.125725	-0.091141	0.510557	-0.237593	0.880341	1.392879	-0.153043	2.002440	
195	0.154434	0.126023	0.070556	0.130479	-0.085452	0.509397	-0.227150	0.881029	1.392394	-0.138796	0.451297	
196	0.171285	0.132352	0.086136	0.131789	-0.080725	0.506051	-0.210346	0.882071	1.390750	-0.129483	2.623172	
197	0.185468	0.141270	0.099698	0.134932	-0.072167	0.506925	-0.207027	0.881099	1.387340	-0.121854	0.084491	
198	0.199385	0.144715	0.113604	0.137954	-0.061577	0.508403	-0.199359	0.881501	1.384629	-0.112051	2.143509	
199	0.206372	0.134248	0.120304	0.133081	-0.051030	0.505309	-0.193056	0.876763	1.384351	-0.101295	0.347118	
200	0.210309	0.128268	0.123477	0.125156	-0.043635	0.499258	-0.177293	0.873599	1.381052	-0.093058	3.314795	
201	0.214163	0.127459	0.127189	0.121343	-0.030232	0.499681	-0.161562	0.875002	1.376378	-0.085779	17.075511	
202	0.219859	0.120760	0.132542	0.115075	-0.022977	0.494200	-0.157244	0.868503	1.373669	-0.080915	57.242323	
203	0.226939	0.114274	0.139344	0.115071	-0.015520	0.494458	-0.133777	0.874111	1.374794	-0.057275	149.570798	
204	0.231959	0.110631	0.144704	0.114891	-0.004196	0.496640	-0.115813	0.878331	1.374450	-0.041548	194.647663	
205	0.236946	0.106860	0.149924	0.111883	0.002767	0.494283	-0.107058	0.876488	1.372572	-0.033240	160.882159	
206	0.245139	0.110516	0.155738	0.110930	0.010424	0.494013	-0.097674	0.876684	1.372496	-0.022405	237.014581	
207	0.248774	0.098696	0.162690	0.110351	0.020023	0.494379	-0.085373	0.877751	1.371590	-0.011998	317.819155	
208	0.249246	0.093243	0.163742	0.107901	0.029649	0.495018	-0.071885	0.879401	1.370034	-0.000882	439.353635	
209	0.250596	0.090164	0.164339	0.103356	0.045042	0.495249	-0.065489	0.877181	1.370331	0.008673	535.721546	
210	0.254773	0.085941	0.168041	0.099212	0.054125	0.492640	-0.063739	0.872337	1.373331	0.018218	637.605569	
211	0.256549	0.084478	0.168752	0.097187	0.064049	0.492934	-0.044792	0.875225	1.372008	0.024267	736.773382	
212	0.254774	0.082881	0.167894	0.097982	0.075968	0.496666	-0.033529	0.878610	1.370386	0.025503	803.548082	
213	0.260502	0.088191	0.171167	0.101611	0.076361	0.499633	-0.025174	0.884025	1.374233	0.042278	851.616334	
214	0.267227	0.089412	0.174892	0.101146	0.073769	0.497598	-0.009769	0.886279	1.376634	0.060342	891.262994	
215	0.266614	0.088397	0.173673	0.099724	0.088352	0.499722	-0.000225	0.887144	1.378584	0.072574	907.524257	
216	0.267590	0.090381	0.173065	0.100480	0.103100	0.503397	0.017291	0.891380	1.381118	0.081602	910.703328	
217	0.267305	0.088714	0.174101	0.100108	0.108435	0.503617	0.031065	0.893355	1.383238	0.091799	920.109613	
218	0.268320	0.091841	0.174413	0.099868	0.114467	0.503872	0.034592	0.893120	1.385104	0.102677	929.314295	
219	0.268636	0.088441	0.175276	0.098075	0.120167	0.502371	0.045166	0.892646	1.387442	0.113013	946.333428	
